property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,distance_to_sc,shopping_center_id,train_station_id,distance_to_train_station,hospital_id,distance_to_hospital,distance_to_supermarket,supermarket_id,suburb,travel_min_to_CBD,transfer_flag
77557,-37.924953,145.198062,16 Manna Court,18530000,house,2015,4,2,2,2176,SC_073,19890,4523,hospital_161,2089.509,1468.46,S_067,MULGRAVE,49,0
83371,-37.849885,145.004449,10 Errol Street,36150000,house,2016,4,2,2,949,SC_038,19947,547,hospital_132,626.804,190.907,S_115,PRAHRAN,21,0
35416,-37.729681,145.028857,67 Andrews Avenue,8025000,house,2011,3,1,0,825,SC_047,20010,2699,hospital_025,1970.985,435.429,S_225,RESERVOIR,32,0
18602,-37.686505,144.920427,29A Ortolan Street,3680000,house,2014,3,1,1,3263,SC_072,20030,328,hospital_104,3261.997,778.581,S_153,BROADMEADOWS,37,0
10357,-37.78906,144.92467,3 Bendall Street,13090000,house,2011,4,2,2,1128,SC_011,20040,505,hospital_114,808.839,396.334,S_086,KENSINGTON,15,0
32177,-37.737997,144.99794,2 Eastwood Avenue,10920000,house,2010,3,1,2,469,SC_103,20012,294,hospital_139,1862.833,550.797,S_085,PRESTON,27,0
75784,-37.903209,145.108299,1584 Dandenong Rd,6240000,house,2008,3,1,1,3012,SC_042,19916,972,hospital_166,443.909,2372.37,S_169,HUNTINGDALE,36,0
91046,-37.971035,145.044614,87 Weatherall Road,9000000,house,2011,3,2,2,2037,SC_079,19866,1177,hospital_055,1162.783,1634.312,S_023,CHELTENHAM,37,0
92300,-37.97602463,145.0597229,43 Flinders Street,17680000,house,2009,4,2,2,3214,SC_079,19865,807,hospital_133,911.637,588.475,S_011,MENTONE,39,0
26416,-37.61037827,144.9180756,3 Waterdale Rise,3960000,house,2009,4,2,2,1663,SC_016,40221,2916,hospital_104,3682.093,2317.048,S_178,CRAIGIEBURN,46,0
94001,-38.067752,145.126235,6 Warrawitur Court,5185000,house,2016,3,1,2,6538,SC_070,19858,778,hospital_043,7590.496,1680.931,S_077,BONBEACH,39,0
46482,-37.721184,145.151093,117 Pitt Street,6384000,house,2012,4,1,0,4446,SC_051,19987,787,hospital_075,5243.583,954.113,S_194,ELTHAM,44,0
23234,-37.741408,144.976437,9 Armstead Avenue,5430000,house,2011,3,1,2,2845,SC_103,19965,1461,hospital_144,1467.757,1145.599,S_173,COBURG,28,0
92492,-37.994066,145.089061,1 Brownfield Street,12060000,house,2016,4,3,2,2094,SC_003,19863,1153,hospital_001,1833.272,1304.381,S_119,PARKDALE,44,0
73549,-37.864267,145.300892,32 Hansen Road,9316000,house,2010,3,2,3,2877,SC_049,19868,1714,hospital_049,2029.84,1670.665,S_146,BORONIA,55,0
72678,-37.85778,145.280144,1 Lorikeet Court,8528000,house,2014,3,2,2,4584,SC_049,19869,532,hospital_049,525.151,609.48,S_024,BORONIA,53,0
35029,-37.69248962,144.9797669,48 Anstey Avenue,5600000,house,2008,5,3,2,4912,SC_030,19961,2443,hospital_139,3061.73,2408.131,S_161,RESERVOIR,35,0
69458,-37.87377,145.07,11 Glen Road,12560000,house,2015,4,2,2,1612,SC_041,19838,296,hospital_108,1191.838,1652.708,S_048,ASHBURTON,23,0
65436,-37.805302,145.306655,6 Byron Road,5040000,house,2014,3,1,1,2685,SC_022,19877,1987,hospital_164,5688.633,502.932,S_224,KILSYTH,50,0
95970,-37.921626,145.039283,56 Mitchell Street,12240000,house,2014,4,3,2,1634,SC_046,19939,460,hospital_110,1078.771,367.474,S_107,BENTLEIGH,38,0
54949,-37.837207,145.065633,12 Bellett Street,21450000,house,2013,4,2,2,1447,SC_099,19851,537,hospital_168,1433.592,630.477,S_160,CAMBERWELL,30,0
95795,-37.930152,145.03932,43 Jasper Road,9765000,house,2010,2,1,2,860,SC_046,19937,479,hospital_110,386.287,1017.336,S_107,BENTLEIGH,38,0
95107,-37.9225235,145.0352783,2/81 North Avenue,3000000,house,2008,2,1,1,1586,SC_046,19938,240,hospital_110,975.338,807.195,S_107,BENTLEIGH,39,0
7665,-37.734712,144.825905,86 Driscolls Road,3490000,house,2015,3,2,1,2168,SC_107,20003,2758,hospital_005,2620.627,2517.617,S_222,KEALBA,31,0
64345,-37.79609299,145.3036041,36 Timms Avenue,5440000,house,2008,4,1,1,2301,SC_022,19877,1427,hospital_164,5450.131,932.856,S_224,CROYDON,50,0
55806,-37.846202,145.074008,583 Camberwell Road,13650000,house,2015,2,1,2,2672,SC_099,19850,266,hospital_098,2027.172,1075.802,S_160,CAMBERWELL,32,0
89715,-37.949581,145.01984,91 Vincent Street,6400000,house,2013,4,2,2,2256,SC_046,19948,1702,hospital_058,1094.246,457.564,S_214,SANDRINGHAM,29,0
12669,-37.69985199,144.7546234,21 Hannah Avenue,3920000,house,2010,3,2,2,3345,SC_048,20000,2180,hospital_057,8650.965,597.178,S_163,HILLSIDE,39,0
71628,-37.854455,145.241043,5 Smithfield Square,7813000,house,2013,4,2,3,4049,SC_032,19871,2422,hospital_179,1572.585,2562.241,S_226,WANTIRNA,46,0
93098,-38.015339,145.093997,27 Station Street,6695000,house,2010,3,1,3,4073,SC_003,19863,1066,hospital_001,3261.731,1051.02,S_119,ASPENDALE,44,0
59433,-37.80588531,145.1984863,15 Beaufort Street,4640000,house,2009,4,1,2,2437,SC_088,19900,1324,hospital_070,633.561,2976.123,S_202,MITCHAM,40,0
55518,-37.843996,145.080839,31 Kalang Road,19360000,house,2013,2,1,1,3108,SC_099,19850,588,hospital_098,1878.364,1368.839,S_160,CAMBERWELL,32,0
82066,-37.99684143,145.2385101,3 Fugosia Street,2600000,house,2009,3,1,0,1331,SC_077,19888,3265,hospital_119,2425.013,2602.068,S_184,DOVETON,54,0
41100,-37.700878,145.071846,7/434 Grimshaw Street,4110000,house,2016,3,2,2,4741,SC_062,19984,1617,hospital_041,1311.398,1901.25,S_155,BUNDOORA,34,0
15499,-37.736112,144.909884,9 Dublin Avenue,12375000,house,2014,3,1,1,518,SC_082,20036,1593,hospital_184,777.388,769.07,S_197,STRATHMORE,24,0
4469,-37.843504,144.87637,43 Agg Street,9392000,house,2010,3,1,1,3635,SC_033,19994,808,hospital_141,2412.064,3412.04,S_056,NEWPORT,21,0
78627,-37.941463,145.160621,14 Mein Street,10350000,house,2016,3,1,1,4278,SC_073,19913,1085,hospital_124,3349.635,1487.244,S_075,SPRINGVALE,44,0
4410,-37.840982,144.865478,39 Clyde Street,5920000,house,2015,3,1,2,2457,SC_033,19994,2023,hospital_141,3497.245,2178.962,S_056,NEWPORT,21,0
59760,-37.814392,145.20011,28 Thomas Street,16847000,house,2015,2,1,0,2330,SC_088,19900,964,hospital_010,759.719,2798.025,S_202,MITCHAM,40,0
15737,-37.7326088,144.8764496,4 Hanson Street,6510000,house,2009,3,2,2,2053,SC_010,20037,4911,hospital_184,3306.362,2188.088,S_198,NIDDRIE,21,0
45357,-37.704199,145.090598,6/521 Greensborough Road,5474000,house,2010,2,1,1,4828,SC_062,19984,977,hospital_075,1701.825,1054.807,S_020,GREENSBOROUGH,34,0
78243,-37.924324,145.188502,6 Newlands Court,5841000,house,2016,3,2,1,1675,SC_073,19891,4101,hospital_161,3035.338,1067.771,S_067,MULGRAVE,46,0
61173,-37.79747772,145.2423248,11 Hendra Grove,3224000,house,2009,4,2,0,2052,SC_032,19879,1588,hospital_105,1252.1,1420.088,S_157,RINGWOOD,46,0
27363,-37.60601807,144.9200134,6 Deauville Green,9120000,house,2010,4,3,2,1381,SC_016,40221,2623,hospital_104,4070.348,1903.388,S_178,CRAIGIEBURN,46,0
33780,-37.713456,145.010834,13 Orrong Avenue,6171000,house,2014,3,1,2,2580,SC_103,20009,528,hospital_139,1470.682,2249.437,S_225,RESERVOIR,33,0
78614,-37.940046,145.157819,14 Amiel Street,3248000,house,2012,2,1,2,4397,SC_073,19913,992,hospital_124,3638.696,1408.671,S_075,SPRINGVALE,44,0
14883,-37.762726,144.896932,90 Vida Street,12480000,house,2015,4,2,3,1291,SC_085,20037,2230,hospital_068,1583.982,1282.001,S_049,ABERFELDIE,21,0
70017,-37.86582184,145.0945282,39 High Street Road,4264000,house,2009,3,1,3,1104,SC_042,19839,894,hospital_089,767.763,102.599,S_112,ASHWOOD,26,0
65349,-37.803097,145.317278,4 CHARLES STREET,6160000,house,2015,2,1,2,3825,SC_022,19877,1765,hospital_113,5622.105,776.164,S_224,KILSYTH,50,0
63520,-37.79859,145.267048,13a Richards Avenue,5621000,house,2011,4,2,2,1785,SC_022,19878,1536,hospital_164,1526.401,1338.236,S_157,CROYDON,51,0
45228,-37.684216,145.121183,5 Yellow Gum Rise,12544000,house,2016,4,2,3,4398,SC_051,19985,2307,hospital_075,2560.028,1637.258,S_051,GREENSBOROUGH,38,0
7875,-37.78035355,144.802475,43 Maxweld Street,3900000,house,2008,3,1,1,3466,SC_102,20003,2223,hospital_057,2248.736,1618.289,S_130,ARDEER,31,0
26210,-37.583048,144.929982,27 Kings Glen,4896000,house,2012,2,2,1,1312,SC_005,40221,2265,hospital_104,6254.272,1093.492,S_178,CRAIGIEBURN,46,0
20923,-37.759845,144.95759,271 Albion Street,8400000,house,2011,4,1,2,2635,SC_030,19967,367,hospital_011,484.821,946.547,S_074,BRUNSWICK,23,0
19038,-37.682571,144.92966,59 Waranga Crescent,3588000,house,2014,3,1,1,3015,SC_072,20030,1119,hospital_104,3080.684,980.659,S_153,BROADMEADOWS,37,0
59834,-37.809746,145.201811,31 Casella Street,8840000,house,2011,3,2,0,2625,SC_088,19900,1330,hospital_010,860.838,3005.768,S_040,MITCHAM,40,0
93935,-38.059749,145.130456,42 Royal Road,7344000,house,2009,3,1,2,6357,SC_070,19859,1234,hospital_096,7540.573,1694.858,S_077,BONBEACH,37,0
65885,-37.78232,145.313075,18 AINTREE STREET,9310000,house,2016,3,2,2,2214,SC_084,19877,235,hospital_113,5002.99,1839.342,S_224,MOOROOLBARK,50,0
95538,-37.924324,145.048821,32 Hutchinson Street,18750000,house,2015,5,2,2,1810,SC_046,19939,1459,hospital_110,1557.906,866.441,S_107,BENTLEIGH,38,0
33749,-37.722288,145.013799,128 North Road,4040000,house,2013,3,1,2,2056,SC_103,20010,904,hospital_139,1804.226,1679.193,S_225,RESERVOIR,32,0
45250,-37.717733,145.096455,52 NARBETHONG DRIVE,6975000,house,2013,3,1,2,4403,SC_009,19984,1539,hospital_075,1556.169,1256.395,S_020,GREENSBOROUGH,34,0
58746,-37.810807,145.175602,23 Nielsen Avenue,9900000,house,2015,4,2,2,895,SC_088,19899,899,hospital_034,1888.937,1199.343,S_202,NUNAWADING,37,0
61835,-37.82125,145.237096,34 Great Ryrie Street,6461000,house,2012,2,1,0,1206,SC_032,19902,1029,hospital_105,1139.437,1155.087,S_190,RINGWOOD,43,0
8293,-37.74888992,144.7549286,23 Corowa Crescent,6290000,house,2009,4,2,2,2080,SC_048,20001,4674,hospital_057,6714.723,387.687,S_156,BURNSIDE,36,0
29063,-37.807783,144.994646,51 Charles Street,2853000,house,2014,3,2,1,2594,SC_068,19976,313,hospital_042,809.845,195.514,S_076,ABBOTSFORD,10,0
65198,-37.803343,145.3147232,2 - 87 LIVERPOOL ROAD,3510000,house,2010,3,2,2,3544,SC_022,19877,1721,hospital_113,5850.951,499.11,S_224,KILSYTH,50,0
88132,-37.942736,145.057925,2 Matilda Road,8690000,house,2015,3,2,2,1965,SC_079,19872,1861,hospital_082,1622.676,1544.04,S_023,MOORABBIN,40,0
20198,-37.805596,144.967154,51 Drummond Street,25500000,house,2014,4,2,1,643,SC_008,19842,644,hospital_188,553.938,714.306,S_044,CARLTON,6,0
29682,-37.765115,145.00269,20 Salisbury Grove,9000000,house,2010,2,1,1,2330,SC_103,20015,634,hospital_035,608.124,1284.937,S_105,NORTHCOTE,21,0
65430,-37.807678,145.314378,54 Liverpool Road,9450000,house,2010,2,1,1,3572,SC_022,19877,2110,hospital_049,6139.111,676.759,S_224,KILSYTH,50,0
49588,-37.80659,145.067803,5 Wynette Avenue,11970000,house,2010,3,2,2,1951,SC_099,19892,1762,hospital_064,2178.936,1278.329,S_137,BALWYN,27,0
84539,-37.879159,144.987674,1 McCrae Street,7440000,house,2013,2,1,1,1229,SC_015,19955,893,hospital_103,1756.34,816.599,S_133,ELWOOD,15,0
18447,-37.68234634,144.907135,21 Hendricks Crescent,3000000,house,2008,3,1,1,2526,SC_059,20030,1391,hospital_104,3239.944,1661.633,S_153,JACANA,37,0
19447,-37.658258,144.93113,45 PEARSON CRESCENT,4788000,house,2010,3,1,2,1205,SC_072,44817,618,hospital_104,1377.184,2092.374,S_153,COOLAROO,40,0
24894,-37.603606,144.925517,1 Lavington Court,3025000,house,2013,3,1,3,1627,SC_016,40221,1989,hospital_104,4327.378,1287.495,S_178,CRAIGIEBURN,46,0
7720,-37.780674,144.797374,115 McLaughlin Street,4810000,house,2010,2,1,1,4032,SC_102,20003,2507,hospital_057,2646.773,1817.626,S_130,ARDEER,31,0
80929,-37.98126602,145.2297516,19 JESSON CRES,2200000,house,2009,5,2,0,1719,SC_112,19888,2367,hospital_119,1251.606,1564.748,S_184,DANDENONG,54,0
6647,-37.793751,144.831894,35 Benjamin St,5684000,house,2010,2,1,0,1056,SC_102,20021,487,hospital_174,1463.074,1110.809,S_080,SUNSHINE,26,0
13443,-37.704328,144.765156,71  Stagecoach Crescent,7868000,house,2016,4,2,2,3702,SC_048,20000,1046,hospital_057,7500.904,1247.009,S_094,SYDENHAM,39,0
44243,-37.686689,145.107746,13 Tindal Court,11400000,house,2015,4,3,2,4043,SC_062,19985,1577,hospital_075,1696.688,1605.842,S_210,GREENSBOROUGH,38,0
70479,-37.889806,145.095208,11 Cabena Crescent,11840000,house,2012,5,2,2,1210,SC_042,19917,1233,hospital_166,1476.851,1224.665,S_026,CHADSTONE,34,0
40353,-37.696694,145.045155,30 Glenn Crescent,6640000,house,2009,3,1,2,4160,SC_047,20008,3707,hospital_037,1427.245,1095.727,S_155,BUNDOORA,36,0
27383,-37.596642,144.911213,6 Gully Way,4980000,house,2010,3,2,2,450,SC_016,40221,3605,hospital_104,5029.427,2547.976,S_178,CRAIGIEBURN,46,0
43149,-37.721883,145.107652,40 Allima Avenue,6840000,house,2016,4,2,2,4363,SC_009,19985,1638,hospital_075,1542.475,1782.198,S_020,YALLAMBIE,38,0
11726,-37.711989,144.815934,18 Falconer Court,9600000,house,2012,4,2,2,1686,SC_107,20001,2929,hospital_057,4415.561,2000.44,S_222,KEILOR,36,0
61550,-37.77815628,145.2498169,208 Wonga Road,4452000,house,2009,2,1,2,3934,SC_032,19879,3093,hospital_164,2783.012,1838.351,S_157,WARRANWOOD,46,0
84009,-37.85361862,144.9857941,41 Union Street,11840000,house,2009,2,1,0,1040,SC_066,19958,587,hospital_155,722.567,1462.901,S_053,WINDSOR,9,0
51064,-37.784503,145.139598,22 Lauer Street,9500000,house,2013,4,2,2,1533,SC_091,19897,3316,hospital_194,2899.621,1751.237,S_188,DONCASTER,35,0
20457,-37.774258,144.963304,13 Charles Street,7930000,house,2013,2,1,0,3502,SC_007,19969,515,hospital_024,1711.192,214.836,S_138,BRUNSWICK,20,0
38727,-37.761341,145.044294,201 Waterdale Road,12360000,house,2010,4,2,1,661,SC_001,19933,701,hospital_090,1475.583,692.401,S_219,IVANHOE,23,0
93285,-37.99681091,145.0799561,378 Como Parade West,9075000,house,2009,2,1,1,2554,SC_003,19864,528,hospital_001,973.278,1202.929,S_003,PARKDALE,41,0
86474,-37.915374,145.001511,29 Loller Street,11840000,house,2009,3,3,1,4653,SC_046,19951,581,hospital_156,1156.048,641.569,S_009,BRIGHTON,22,0
82878,-37.906804,145.255419,70 Karoo Road,10605000,house,2016,4,2,2,5988,SC_049,19868,4994,hospital_002,4906.236,2732.896,S_027,ROWVILLE,55,0
28188,-37.800772,144.975446,22 Garfield Street,5950000,house,2012,1,1,0,1187,SC_008,19843,979,hospital_129,649.006,368.911,S_200,FITZROY,7,0
78522,-37.942488,145.149017,10 Lewis Street,8307000,house,2010,2,1,2,5278,SC_073,19913,809,hospital_076,3688.664,1044.87,S_075,SPRINGVALE,44,0
5859,-37.792401,144.851648,7 Turner Crescent,6416000,house,2010,2,1,0,1104,SC_043,20022,1404,hospital_174,2514.824,1103.775,S_149,BRAYBROOK,22,0
6679,-37.781594,144.822865,38 Sydney Street,3804000,house,2014,3,1,1,1194,SC_102,20004,413,hospital_174,1132.272,1138.891,S_080,ALBION,28,0
80303,-37.984827,145.169673,49 Kingsclere Avenue,7200000,house,2015,3,1,2,829,SC_057,19890,1800,hospital_096,817.967,814.644,S_079,KEYSBOROUGH,49,0
42076,-37.760493,145.06347,31 Hawdon Street,22800000,house,2015,5,2,2,709,SC_017,19935,440,hospital_004,442.357,565.464,S_100,EAGLEMONT,26,0
73055,-37.840265,145.294489,17 Cobbitty Court,6460000,house,2010,3,2,2,3977,SC_022,19869,2163,hospital_049,2428.064,1798.179,S_042,BORONIA,53,0
58950,-37.82564545,145.1793976,4 Erskine Street,6555000,house,2008,3,1,0,578,SC_088,19899,681,hospital_010,2146.162,387.647,S_202,NUNAWADING,37,0
23882,-37.703568,144.975992,10 Elsa Street,4800000,house,2016,3,1,2,3899,SC_030,19961,1924,hospital_139,2768.259,2351.39,S_161,FAWKNER,35,0
35342,-37.705295,145.024659,60 Hickford Street,6975000,house,2013,3,1,1,3098,SC_047,20009,1702,hospital_025,2319.908,1845.688,S_225,RESERVOIR,33,0
82068,-37.987074,145.238687,3 Judas Court,2920000,house,2016,3,1,0,1972,SC_077,19888,3235,hospital_119,2202.588,2299.847,S_195,DOVETON,54,0
93191,-37.9975,145.091161,30 Cedric Street,8988000,house,2010,2,1,2,2418,SC_003,19863,916,hospital_001,2134.308,1085.061,S_119,PARKDALE,44,0
5339,-37.870946,144.837374,79 Esplanade,2840000,house,2011,3,1,1,4162,SC_033,19927,489,hospital_141,6081.851,863.521,S_128,ALTONA,28,0
74132,-37.911091,145.277868,2 Newlyn Court,10275000,house,2016,3,2,2,3709,SC_049,19868,3313,hospital_150,4098.288,2440.191,S_199,LYSTERFIELD,55,0
71557,-37.864069,145.23648,42 Alderford Drive,7575000,house,2012,3,2,2,4769,SC_032,19871,3390,hospital_179,1667.743,1807.952,S_226,WANTIRNA,46,0
29890,-37.769369,145.008356,3 Wakanui Street,13500000,house,2013,3,2,1,2808,SC_103,19929,895,hospital_035,591.665,1749.57,S_105,NORTHCOTE,16,0
70316,-37.867851,145.086941,8 Benghazi Avenue,12000000,house,2010,3,2,2,1004,SC_042,19839,727,hospital_098,419.02,769.797,S_112,ASHBURTON,26,0
5236,-37.869523,144.824257,5 Romawi Street,8879000,house,2014,3,1,0,4635,SC_033,19926,638,hospital_141,7520.019,654.142,S_128,ALTONA,30,0
38539,-37.761738,145.032809,108 Bond Street,9500000,house,2011,4,2,0,1148,SC_001,19932,1361,hospital_039,270.648,1156.235,S_219,IVANHOE,21,0
93487,-38.014563,145.09982,54 Eulinga Avenue,9380000,house,2014,4,2,2,4142,SC_003,19862,1184,hospital_001,3714.642,1578.346,S_119,ASPENDALE,43,0
8582,-37.7637558,144.7876282,6 Farmington Road,6336000,house,2008,4,2,2,3980,SC_107,20002,2206,hospital_057,3005.997,538.482,S_159,CAIRNLEA,33,0
13905,-37.757949,144.931644,16 Kendall Street,6090000,house,2016,3,1,3,2816,SC_011,20035,1394,hospital_007,1738.67,1448.98,S_025,ESSENDON,26,0
81216,-37.98001862,145.2015228,38 Jones Road,5434000,house,2009,3,1,2,1640,SC_112,19889,1116,hospital_018,1483.12,1398.445,S_183,DANDENONG,51,0
95435,-37.932556,145.041865,2A Gilmour Road,12110000,house,2014,3,1,2,745,SC_046,19937,594,hospital_110,566.425,1188.686,S_107,BENTLEIGH,38,0
81607,-37.982644,145.237947,1 Liquidamber Street,3705000,house,2012,3,1,1,2362,SC_077,19888,3212,hospital_119,2125.204,2262.308,S_195,DOVETON,54,0
36985,-37.640396,145.039467,2 Asquith Court,4380000,house,2014,3,2,2,5227,SC_062,20005,1510,hospital_053,2753.266,3253.492,S_229,EPPING,43,0
9147,-37.877911,144.763396,65 Seabrook Boulevard,4565000,house,2012,4,2,2,4105,SC_092,19924,1067,hospital_073,9311.533,2475.809,S_007,SEABROOK,31,0
79799,-37.98361,145.158424,18 Piccadilly Crescent,7152000,house,2013,3,1,1,1857,SC_057,19891,2524,hospital_096,1673.361,1785.392,S_079,KEYSBOROUGH,46,0
8341,-37.762385,144.784809,26 Lakewood Boulevard,8950000,house,2016,4,3,2,4063,SC_107,20002,2328,hospital_057,3309.603,662.019,S_159,CAIRNLEA,33,0
88055,-37.942907,145.040992,1018 Nepean Highway,6176000,house,2015,3,1,1,428,SC_046,19872,513,hospital_110,1013.146,567.98,S_069,MOORABBIN,40,0
94706,-37.922952,145.026561,12 Tovan Akas Avenue,8880000,house,2010,3,1,2,2000,SC_046,19938,1012,hospital_110,1465.094,1757.918,S_107,BENTLEIGH,39,0
72158,-37.839966,145.26294,2/11 Church Street,4850000,house,2015,3,1,2,4361,SC_022,19870,601,hospital_002,1533.581,518.514,S_139,BAYSWATER,50,0
46305,-37.7001915,145.1662293,1 Artists Hill,13500000,house,2009,4,2,2,2529,SC_051,19987,2385,hospital_075,6734.479,1633.939,S_194,ELTHAM,44,0
42890,-37.728218,145.092273,16 Tom Roberts Crescent,8400000,house,2011,3,2,2,3417,SC_009,19984,1837,hospital_075,2594.783,2316.118,S_020,YALLAMBIE,34,0
62847,-37.828043,145.232387,30 Valerie Court,6580000,house,2011,3,1,2,1454,SC_032,19902,1175,hospital_105,1950.839,1526.015,S_040,HEATHMONT,43,0
8551,-37.758694,144.778778,5 Lakefield Way,6570000,house,2014,4,2,3,4278,SC_107,20002,2681,hospital_057,3979.827,686.992,S_152,CAIRNLEA,33,0
94591,-37.903633,145.052777,10 Wallen Road,7371000,house,2012,3,1,2,1843,SC_041,19941,1466,hospital_159,2312.457,1510.524,S_015,ORMOND,36,0
16536,-37.705153,144.939544,14 Mikado Street,5264000,house,2015,3,2,3,2749,SC_030,19961,2190,hospital_084,4929.055,192.465,S_004,HADFIELD,35,0
68545,-37.857913,145.019056,46 Armadale Street,12100000,house,2012,3,2,0,1987,SC_038,19945,137,hospital_092,1147.899,1005.917,S_013,ARMADALE,24,0
85194,-37.892582,145.00886,1/50 College Street,8560000,house,2010,4,2,2,3816,SC_015,19953,643,hospital_013,591.039,600.403,S_193,ELSTERNWICK,19,0
78185,-37.930614,145.158516,53 Wattle Grove,8450000,house,2015,4,2,2,3779,SC_073,19913,1816,hospital_065,4248.445,2226.081,S_075,MULGRAVE,44,0
39540,-37.69724,145.077902,12 Champion Crescent,8823000,house,2011,3,1,1,4244,SC_062,19984,1413,hospital_041,1746.815,2559.234,S_020,BUNDOORA,34,0
70881,-37.890422,145.105677,76 Oakpark Drive,6655000,house,2009,3,1,1,1979,SC_042,19840,1693,hospital_166,807.525,2384.345,S_026,CHADSTONE,28,0
12737,-37.71367645,144.7674866,24 Buninyong Way,3250000,house,2009,3,1,1,3381,SC_048,20000,1363,hospital_057,6746.702,1420.353,S_094,DELAHEY,39,0
5935,-37.785139,144.8389,1 Brislington Street,9450000,house,2015,3,2,1,646,SC_102,20021,738,hospital_174,981.424,720.57,S_080,SUNSHINE,26,0
48901,-37.805865,145.091057,10 Bruce Street,26350000,house,2012,4,3,2,3632,SC_020,19894,1704,hospital_117,2865.308,1197.201,S_136,BALWYN,31,0
69249,-37.866192,145.034471,65 Claremont Avenue,5460000,house,2015,4,1,3,1306,SC_023,19944,576,hospital_157,346.585,825.707,S_235,MALVERN,20,0
5490,-37.785188,144.855378,128 Churchill Avenue,7820000,house,2011,3,1,0,1030,SC_043,20022,1532,hospital_174,2634.006,1029.886,S_149,BRAYBROOK,22,0
48012,-37.798972,145.039177,18 Park Crescent,26130000,house,2015,3,1,2,2001,SC_083,19931,2074,hospital_064,1348.777,1108.84,S_039,KEW,20,0
60823,-37.833966,145.202257,545 Canterbury Road,4400000,house,2012,3,1,2,2857,SC_088,19901,1809,hospital_010,2333.07,3040.594,S_202,VERMONT,41,0
41927,-37.764885,145.065253,25 Carlsberg Road,7965000,house,2014,3,2,1,909,SC_017,19935,876,hospital_004,889.305,630.891,S_100,EAGLEMONT,26,0
54025,-37.816874,145.023973,11 College Street,22560000,house,2011,3,2,0,1334,SC_083,19905,467,hospital_086,804.963,1274.573,S_039,HAWTHORN,19,0
35584,-37.725284,145.006533,792 High Street,6924000,house,2012,3,1,2,1400,SC_103,20011,506,hospital_139,1176.81,1156.114,S_085,RESERVOIR,29,0
3371,-37.81684113,144.8630981,32 Stanger Street,8211000,house,2008,3,1,2,2027,SC_033,20022,1601,hospital_056,3357.178,2117.615,S_149,YARRAVILLE,22,0
13110,-37.70938,144.768921,4 Robina Road,7088000,house,2016,3,2,2,3729,SC_048,20000,952,hospital_057,6881.353,1037.647,S_094,SYDENHAM,39,0
23610,-37.648237,144.901591,37 Aberdeen Avenue,8160000,house,2014,4,2,2,2307,SC_072,44817,2961,hospital_104,2107.601,2323.544,S_211,GREENVALE,40,0
5866,-37.784225,144.851325,72a Darnley Street,4875000,house,2010,3,1,2,1422,SC_043,20022,1883,hospital_174,2175.768,1422.322,S_149,BRAYBROOK,22,0
95164,-37.906591,145.047454,21 Leinster Street,12500000,house,2011,3,2,2,2351,SC_041,19941,926,hospital_159,2593.714,1322.313,S_107,ORMOND,36,0
34809,-37.725436,145.001912,38 Crawley Street,4428000,house,2011,3,1,1,1290,SC_103,20011,287,hospital_139,835.878,1071.497,S_085,RESERVOIR,29,0
68954,-37.851267,145.041726,24 Cressy Street,32800000,house,2015,3,2,2,2278,SC_023,19911,173,hospital_183,1159.32,1641.471,S_235,MALVERN,15,0
1813,-37.781419,144.869662,146 Mitchell Street,7728000,house,2011,2,1,0,1437,SC_043,20022,1787,hospital_056,2127.168,1437.112,S_149,MAIDSTONE,22,0
25147,-37.610243,144.922591,11 Shearwater Place,2848000,house,2010,3,2,2,1858,SC_016,40221,2432,hospital_104,3693.219,1950.086,S_178,CRAIGIEBURN,46,0
21160,-37.76073,144.952103,38 Westbourne Street,6720000,house,2010,2,1,0,2591,SC_030,19967,956,hospital_011,886.149,1207.261,S_074,BRUNSWICK,23,0
96373,-38.001052,145.265117,1 Gina Court,4584000,house,2014,3,2,2,1909,SC_077,19885,1612,hospital_069,5238.075,342.572,S_212,HALLAM,48,0
48147,-37.801445,145.027475,24 Barry Street,22490000,house,2012,3,2,2,1956,SC_083,19905,1928,hospital_029,1164.084,549.277,S_039,KEW,19,0
83511,-37.849527,144.988543,14 Doon Street,5200000,house,2016,3,1,0,596,SC_066,19958,147,hospital_155,337.939,1730.723,S_053,PRAHRAN,9,0
95105,-37.904821,145.041126,2/46 Wheeler Street,13600000,house,2013,4,3,2,2619,SC_023,19941,223,hospital_126,2451.132,1346.322,S_107,ORMOND,36,0
75246,-37.883805,145.052369,5 Rosstown Road,11180000,house,2013,3,1,1,706,SC_041,19920,726,hospital_108,1789.344,572.329,S_015,CARNEGIE,28,0
59625,-37.810072,145.199532,21 Dawe Road,7755000,house,2011,3,1,1,2377,SC_088,19900,1111,hospital_010,605.717,2886.808,S_202,MITCHAM,40,0
96280,-37.926921,145.050137,84 Tucker Road,5160000,house,2012,3,1,2,1744,SC_046,19937,1638,hospital_110,1587.307,1120.149,S_107,BENTLEIGH,38,0
92331,-37.978433,145.06957,5 Neville Street,6700000,house,2012,4,2,2,2270,SC_003,19865,582,hospital_133,418.763,844.469,S_011,MENTONE,39,0
48492,-37.804835,145.0448,48 Barrington Avenue,24820000,house,2012,4,2,2,1757,SC_083,19903,1607,hospital_064,525.542,1547.95,S_039,KEW,23,0
